name,countries,categories,currency,denominations,discount,expiry,url
"Dots.eco - Offset 10 kgs of CARBON EMISSIONS UK","GB","charity","GBP","10; 25; 50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000",43,"N/A","https://assets.tillo.io/images/brands/vouchers/330x214/offset-carbon-emissions-uk.jpg"
"DAZN STANDARD Italy","IT","sports","EUR","44.99; 119.99",2.5,"1 year","https://assets.tillo.io/images/brands/vouchers/330x214/dazn-standard-it.jpg"
"New Look","GB","fashion","GBP","10; 25; 50; 100; 250; 500; 1000",9,"2 years","https://assets.tillo.io/images/brands/vouchers/330x214/new-look.jpg"
"Hotel Giftcard","GB","travel-and-leisure","GBP","10; 25; 50; 100; 250; 500",14,"24 Months","https://assets.tillo.io/images/brands/vouchers/330x214/hotel-giftcard.jpg"
"Harvester","GB","food-and-drink","GBP","10; 25; 50; 100; 250",12,"2 years from last load.","https://assets.tillo.io/images/brands/vouchers/330x214/harvester.jpg"
"FlixTrain Germany","DE","cars; craft; travel-and-leisure","EUR","10; 15; 25; 40",6.5,"30 months","https://assets.tillo.io/images/brands/vouchers/330x214/flixtrain-de.jpg"
"eLearnGift EU","AT; BE; FI; FR; IT; NL; ES","","EUR","50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000",7.5,"12 months from activation or last use","https://assets.tillo.io/images/brands/vouchers/330x214/elearngift-eu.jpg"
"DAZN Spain","ES","tv-and-movies","EUR","29.99; 79.99; 149.99",2.5,"1 year","https://assets.tillo.io/images/brands/vouchers/330x214/dazn-es.jpg"
"FlystayGift EU","AT; BE; FI; FR; IT; NL; ES","travel-and-leisure","EUR","50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000",7.5,"12 months from activation or last use","https://assets.tillo.io/images/brands/vouchers/330x214/flystaygift-eu.jpg"
"Wonderbox France","FR","","EUR","10; 25; 50; 100",12,"12 months","https://assets.tillo.io/images/brands/vouchers/330x214/wonderbox-fr.jpg"
"Golf House Germany","DE","sports","EUR","10; 15; 25; 50",8,"30 months","https://assets.tillo.io/images/brands/vouchers/330x214/golf-house-de.jpg"
"Circle K Lithuania","LT","cars; food-and-drink; supermarket","EUR","25; 50; 100; 250; 500; 1000",1,"24 Months","https://assets.tillo.io/images/brands/vouchers/330x214/circle-k-lithuania.jpg"
"ITA AIRWAYS Italy","IT","travel-and-leisure","EUR","50; 100; 200; 500; 1000",4,"1 year","https://assets.tillo.io/images/brands/vouchers/330x214/ita-airways-it.jpg"
"Giunti al Punto Italy","IT","books","EUR","10; 25; 50; 100",3.5,"12 months","https://assets.tillo.io/images/brands/vouchers/330x214/giunti-al-punto-it.jpg"
"Takeaway.com","BE","food-and-drink","EUR","10; 25; 50; 100",5.5,"12 months after purchase","https://assets.tillo.io/images/brands/vouchers/330x214/just-eat-be.jpg"
"Dots.eco - Restore 1 fragment of coral reef EUR","IE; AT; BE; HR; CY; EE; FI; FR; DE; GR; IT; LV; LT; LU; MT; NL; PT; SK; SI; ES","charity","EUR","10; 25; 50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000",31,"N/A","https://assets.tillo.io/images/brands/vouchers/330x214/restore-fragment-of-coral-reef-eur.jpg"
"Blacksocks Germany","DE","fashion; jewellery","EUR","10; 15; 20; 50",14,"1 year","https://assets.tillo.io/images/brands/vouchers/330x214/blacksocks-de.jpg"
"Dots.eco - Save a sea turtle hatchling EUR","IE; AT; BE; HR; CY; EE; FI; FR; DE; GR; IT; LV; LT; LU; MT; NL; PT; SK; SI; ES","charity","EUR","10; 25; 50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000",31,"N/A","https://assets.tillo.io/images/brands/vouchers/330x214/save-a-sea-turtle-hatchling-eur.jpg"
"IKEA Spain","ES","","EUR","10; 20; 25; 45; 50; 100",4,"12 Months","https://assets.tillo.io/images/brands/vouchers/330x214/ikea-es.jpg"
"Dots.eco - Buy 10 sqf of Land for Nature Reserve UK","GB","charity","GBP","10; 25; 50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000",43,"N/A","https://assets.tillo.io/images/brands/vouchers/330x214/buy-land-for-nature-reserve-uk.jpg"
"lastminute.com Hotel Gift Card UK","GB","travel-and-leisure","GBP","10; 25; 50; 100; 250; 500; 1000; 2000; 3000; 4000",5.5,"12 months from activation","https://assets.tillo.io/images/brands/vouchers/330x214/hotel-gift-card-uk.jpg"
"Futterhaus Germany","DE","home","EUR","10; 15; 20; 25; 50",7,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/futterhaus-de.jpg"
"Falconeri Italy","IT","fashion","EUR","30; 75; 100; 150; 200; 250",4,"36 months from purchase","https://assets.tillo.io/images/brands/vouchers/330x214/falconeri.jpg"
"Spotify France","FR","music","EUR","11; 33; 66",6,"12 Months","https://assets.tillo.io/images/brands/vouchers/330x214/spotify-france.jpg"
"Schuh UK","GB","fashion","GBP","10; 25; 50; 100; 250",9,"24 months","https://assets.tillo.io/images/brands/vouchers/330x214/schuh-uk.jpg"
"Mango Austria","AT","fashion","EUR","25; 50",9,"2 years","https://assets.tillo.io/images/brands/vouchers/330x214/mango-at.jpg"
"Royal Caribbean by Inspire","GB","travel-and-leisure","GBP","10; 25; 50; 100; 250; 500; 1000; 2000; 3000",6,"18 months from date of issue","https://assets.tillo.io/images/brands/vouchers/330x214/inspire-royal-caribbean.jpg"
"Unieuro Italy","IT","electronics","EUR","25; 50; 100",1,"1 year","https://assets.tillo.io/images/brands/vouchers/330x214/unieuro-it.jpg"
"Circle K No Fuel Latvia","LV","food-and-drink; supermarket","EUR","25; 50; 100; 250; 500; 1000",5,"24 Months","https://assets.tillo.io/images/brands/vouchers/330x214/circle-k-no-fuel-latvia.jpg"
"Ask Italian","GB","food-and-drink","GBP","10; 25; 50; 100",9,"12 months","https://assets.tillo.io/images/brands/vouchers/330x214/ask-italian.jpg"
"Maisons du Monde Italy","IT","home","EUR","20; 50; 100; 200; 500",7,"1 year","https://assets.tillo.io/images/brands/vouchers/330x214/maisons-du-monde-it.jpg"
"WWF Germany","DE","charity","EUR","10; 15; 20; 50",4,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/wwf-de.jpg"
"Nicholson's","GB","food-and-drink","GBP","10; 25; 50; 100; 250",12,"2 years from last load.","https://assets.tillo.io/images/brands/vouchers/330x214/nicholsons.jpg"
"toom Baumarkt Germany","DE","home","EUR","10; 15; 20; 25; 40; 44; 50; 100",6,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/toom-baumarkt-de.jpg"
"Racingbreaks.com","GB","travel-and-leisure","GBP","25; 50; 100; 500",10,"All gift vouchers are valid for 12 months from date of purchase.","https://assets.tillo.io/images/brands/vouchers/330x214/racing-breaks.jpg"
"Buyagift","GB","travel-and-leisure","GBP","10; 25; 50; 100; 250; 500; 1000",20,"12 months from purchase.","https://assets.tillo.io/images/brands/vouchers/330x214/buyagift.jpg"
"Kiabi Italy","IT","fashion","EUR","10; 25; 50",3,"12 months","https://assets.tillo.io/images/brands/vouchers/330x214/kiabi-it.jpg"
"Maisons du Monde Germany","DE","home","EUR","20; 50; 100; 200; 500",7,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/maisons-du-monde-de.jpg"
"YouChoose Fashion & Beauty Digital","GB","beauty; fashion","GBP","10; 25; 50; 100; 250",6,"12 months from issuance","https://assets.tillo.io/images/brands/vouchers/330x214/youchoose-fashion-beauty-digital.jpg"
"Decathlon Italy","IT","fashion; sports","EUR","10; 25; 50; 100",4,"6 months","https://assets.tillo.io/images/brands/vouchers/330x214/decathlon-it.jpg"
"Piquadro.com Italy","IT","fashion","EUR","25; 50; 100",9,"12 Months","https://assets.tillo.io/images/brands/vouchers/330x214/piquadro-it.jpg"
"Migross Italy","IT","supermarket","EUR","25; 50; 100",1.5,"6 months","https://assets.tillo.io/images/brands/vouchers/330x214/migross-it.jpg"
"Arsenal Football Club","GB","sports","GBP","10; 25; 50; 100; 250; 500",11,"12 months from date of purchase or last date of use","https://assets.tillo.io/images/brands/vouchers/330x214/arsenal.jpg"
"Reisen Aktuell Germany","DE","craft; travel-and-leisure","EUR","50; 75; 100; 150",3.5,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/reisen-aktuell-de.jpg"
"UTRY.ME Germany","DE","food-and-drink","EUR","30",22,"18 months","https://assets.tillo.io/images/brands/vouchers/330x214/utry-de.jpg"
"PittaRosso Italy","IT","fashion","EUR","25; 50; 100",5,"12 months","https://assets.tillo.io/images/brands/vouchers/330x214/pittarosso-it.jpg"
"Tinder Plus & Gold Germany","DE","other","EUR","12.85",15,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/tinder-plus-de.jpg"
"Rituals Ireland","IE","beauty; home","EUR","10; 25; 50; 100",10,"No Expiry","https://assets.tillo.io/images/brands/vouchers/330x214/rituals-ie.jpg"
"YOVITE Germany","DE","food-and-drink","EUR","20; 30; 50",9,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/yovite-de.jpg"
"Lifestyle Gift Cards UK","GB","fashion; home; other","GBP","10; 25; 50; 100; 250; 500; 1000",6,"18 months","https://assets.tillo.io/images/brands/vouchers/330x214/lifestyle-gift-cards-uk.jpg"
"Cortilia Italy","IT","supermarket","EUR","50",2,"11 months","https://assets.tillo.io/images/brands/vouchers/330x214/cortilia-it.jpg"
"Falconeri Austria","AT","fashion","EUR","30; 50; 75; 100; 150; 200; 250",5.5,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/falconeri-at.jpg"
"Esselunga Italy","IT","supermarket","EUR","10; 25; 50; 100",1.5,"24 months","https://assets.tillo.io/images/brands/vouchers/330x214/esselunga-it.jpg"
"Dots.eco - Protect 10 sqf of wildlife habitat EUR","IE; AT; BE; HR; CY; EE; FI; FR; DE; GR; IT; LV; LT; LU; MT; NL; PT; SK; SI; ES","charity","EUR","10; 25; 50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000",31,"N/A","https://assets.tillo.io/images/brands/vouchers/330x214/protect-wildlife-habitat-eur.jpg"
"Calmbase Germany","DE","sports","EUR","10; 15; 25; 50; 100",14,"2 years","https://assets.tillo.io/images/brands/vouchers/330x214/calmbase-de.jpg"
"Douglas Germany","DE","beauty","EUR","10; 15; 20; 25; 30; 44; 50; 60; 100",12,"5 years","https://assets.tillo.io/images/brands/vouchers/330x214/douglas-de.jpg"
"TripLegend Germany","DE","craft; travel-and-leisure","EUR","25; 50; 100; 150; 250",9,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/triplegend-de.jpg"
"AirlineGift IE","IE","travel-and-leisure","EUR","50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000",7.5,"60 months from activation or last use","https://assets.tillo.io/images/brands/vouchers/330x214/airlinegift-ie.jpg"
"Google Play Germany","DE","books; gaming; music","EUR","10; 15; 20; 25; 30; 35; 40; 44; 45; 50; 55; 60; 65; 70; 75; 80; 85; 90; 95; 100; 150; 200; 250; 300; 350; 400; 450; 500",3.5,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/google-play-de.jpg"
"Iceland","GB","supermarket","GBP","10; 25; 50; 100; 250; 500",4,"24 months from activation","https://assets.tillo.io/images/brands/vouchers/330x214/iceland.jpg"
"RentacarGift","GB","cars","GBP","50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000",7.5,"12 months from activation or last use","https://assets.tillo.io/images/brands/vouchers/330x214/rentacargift.jpg"
"Signorvino","IT","food-and-drink","EUR","10; 25; 50; 100",2,"24 months from purchase","https://assets.tillo.io/images/brands/vouchers/330x214/signorvino.jpg"
"BASKO Italy","IT","supermarket","EUR","10; 25; 50",1.5,"1 year","https://assets.tillo.io/images/brands/vouchers/330x214/basko-it.jpg"
"walzvital Germany","DE","beauty","EUR","25; 50",7,"5 years","https://assets.tillo.io/images/brands/vouchers/330x214/walzvital-de.jpg"
"zooplus Germany","DE","home","EUR","10; 20; 25; 30; 44; 50; 100",9,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/zooplus-de.jpg"
"Lastminute.com France Holiday Gift Card - Flight + Hotel Packages","FR","travel-and-leisure","EUR","10; 25; 50; 100; 250; 500; 1000; 2000",5.5,"12 months from activation","https://assets.tillo.io/images/brands/vouchers/330x214/last-minute-holiday-gift-fr.jpg"
"Jotex Germany","DE","home","EUR","20; 50; 100",14,"30 months","https://assets.tillo.io/images/brands/vouchers/330x214/jotex-de.jpg"
"Bimbostore Italy","IT","baby","EUR","10; 25; 50; 100; 200; 250",6,"12 months","https://assets.tillo.io/images/brands/vouchers/330x214/bimbostore-it.jpg"
"Intimissimi Germany","DE","fashion","EUR","30; 50; 70; 100",5.5,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/intimissimi-de.jpg"
"Scarpe&Scarpe Italy","IT","fashion","EUR","10; 25; 50; 100; 150; 200",4,"12 months","https://assets.tillo.io/images/brands/vouchers/330x214/scarpe-and-scarpe-it.jpg"
"B&M","GB","baby; beauty; craft; home; other; toys","GBP","10; 25; 50; 100; 250; 500; 1000",7,"24 months from purchase","https://assets.tillo.io/images/brands/vouchers/330x214/b-and-m.jpg"
"Babbel.com Germany","DE","books; craft; music; travel-and-leisure","EUR","60; 85",8,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/babbel-com-de.jpg"
"Decathlon Netherlands","NL","fashion; sports","EUR","10; 50; 100",3,"No Expiry","https://assets.tillo.io/images/brands/vouchers/330x214/decathlon-ne.jpg"
"TripGift IE","IE","travel-and-leisure","EUR","50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000",7.5,"60 months from activation or last use","https://assets.tillo.io/images/brands/vouchers/330x214/tripgift-ie.jpg"
"Rumbo Spain Holiday Gift Card - Flight + Hotel Packages","ES","travel-and-leisure","EUR","10; 25; 50; 100; 250; 500; 1000; 2000",5.5,"12 months from activation","https://assets.tillo.io/images/brands/vouchers/330x214/rumbo-holiday-gift-es.jpg"
"Liberty","GB","beauty; craft; department-store; fashion; home; jewellery","GBP","10; 25; 50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000",7.5,"2 years from activiation","https://assets.tillo.io/images/brands/vouchers/330x214/liberty-uk.jpg"
"Dots.eco - Restore 1 fragment of coral reef UK","GB","charity","GBP","10; 25; 50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000",43,"N/A","https://assets.tillo.io/images/brands/vouchers/330x214/restore-fragment-of-coral-reef-uk.jpg"
"Peter Pane Germany","DE","food-and-drink","EUR","15; 25; 50",14,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/peter-pane-de.jpg"
"Smartbox Spain","ES","travel-and-leisure","EUR","10; 50; 100",11,"6 months","https://assets.tillo.io/images/brands/vouchers/330x214/smartbox-es.jpg"
"HEMA Netherlands","NL","home","EUR","10; 20; 50; 100",1.5,"No expiry","https://assets.tillo.io/images/brands/vouchers/330x214/hema-nl.jpg"
"Azteco Bitcoin Voucher - Lightning GBP","GB","cryptocurrency","GBP","10; 25; 50; 100; 250; 500",7,"30 days from issue","https://assets.tillo.io/images/brands/vouchers/330x214/azteco-gbp.jpg"
"Spotify Spain","ES","music","EUR","11; 33; 66",5,"12 months","https://assets.tillo.io/images/brands/vouchers/330x214/spotify-es.jpg"
"Mango Slovakia","SK","fashion","EUR","25; 50; 100",9,"No expiry","https://assets.tillo.io/images/brands/vouchers/330x214/mango-sk.jpg"
"MEINE JUNGS Germany","DE","fashion; jewellery","EUR","10; 25; 50",8,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/meine-jungs-de.jpg"
"Hotelgiftcard Europe","AT; BE; HR; CY; FI; FR; DE; GR; IT; LV; LT; LU; MT; NL; PT; SK; SI; ES","travel-and-leisure","EUR","10; 25; 50; 100; 250; 500",14,"2 Years","https://assets.tillo.io/images/brands/vouchers/330x214/hotelgiftcard-eur.jpg"
"SuperLahjakortti Finland","FI","baby; beauty; books; cars; charity; cycling; department-store; fashion; electronics; food-and-drink; home; jewellery; music; other; sports; toys; travel-and-leisure; tv-and-movies","EUR","10; 25; 50; 100; 250; 500; 1000",4,"3 years from activation","https://assets.tillo.io/images/brands/vouchers/330x214/super-lahjakortti-fi.jpg"
"Ernsting's family Germany","DE","baby; fashion; jewellery; toys","EUR","10; 15; 20; 25; 44; 50",7,"5 years","https://assets.tillo.io/images/brands/vouchers/330x214/ernstings-family-de.jpg"
"Halfords","GB","cars; cycling","GBP","10; 25; 50; 100; 250; 500; 1000",6,"2 years","https://assets.tillo.io/images/brands/vouchers/330x214/halfords.jpg"
